year,bin_left,bin_right,bin_center_geo,N_bin,mean,geometric_mean,median,std,ccdf
1976,103.48166033853005,113.82982637238305,108.53248098638855,294,108.46480865159641,108.43649073545056,109.47014673384601,2.472434447208368,0.9446986595860823
1976,113.82982637238305,125.21280900962138,119.38572908502742,1709,122.76448925171238,122.72988176044578,124.3978940157341,2.8789746865848196,0.9427173539461003
1976,125.21280900962138,137.73408991058352,131.32430199353018,232,131.38347920210043,131.35423174195896,129.3738097763635,2.7846833497926435,0.9312001725218516
1976,137.73408991058352,151.50749890164187,144.4567321928832,4514,148.60648479861177,148.5856221908219,149.27747281888094,2.4430062055576762,0.9296366932413217
1976,151.50749890164187,166.65824879180607,158.9024054121715,974,160.91467868247187,160.89239366298455,162.21485379651727,2.6655245230969125,0.899216238619286
1976,166.65824879180607,183.3240736709867,174.7926459533887,2232,176.33401476730307,176.3010126302645,174.15705162202772,3.4134320015725033,0.8926523212949922
1976,183.3240736709867,201.6564810380854,192.27191054872756,8227,195.10585656734912,195.05673805180552,199.03663042517456,4.3657384799486065,0.8776105723547211
1976,201.6564810380854,221.82212914189395,211.49910160360037,677,211.37058055503,211.31416261379712,209.48605352249623,4.89238218964575,0.8221677101093762
1976,221.82212914189395,244.00434205608337,232.64901176396043,2716,230.2522574855234,230.1526142780705,228.89212498895074,6.806043791943808,0.8176053158295538
1976,244.00434205608337,268.4047762616917,255.91391294035648,5639,250.0435172184747,250.01289292289195,248.7957880314682,3.9724467685567464,0.7993018256316254
1976,268.4047762616917,295.24525388786094,281.50530423439216,2360,276.48043392272575,276.3835803071289,273.67536683461503,7.378139731425291,0.7612998443259854
1976,295.24525388786094,324.76977927664706,309.6558346578314,8519,302.2127314421743,302.1132537278703,298.5549456377619,7.886475078874658,0.745395486127491
1976,324.76977927664706,357.24675720431173,340.62141812361455,5431,346.6864629662506,346.6160971052778,348.31410324405545,6.910800561085085,0.6879847965118238
1976,357.24675720431173,392.97143292474294,374.683559935976,7786,378.6571557494942,378.57817450483066,382.1503304163352,7.659649896580408,0.6513845552507969
1976,392.97143292474294,432.26857621721734,412.15191592957365,8087,402.6683686149042,402.56038131853165,398.07326085034913,9.448542039328446,0.5989136514654249
1976,432.26857621721734,475.4954338389391,453.3671075225311,4072,451.1058671647896,451.0074244824746,447.83241845664276,9.49614170043445,0.5444142680962618
1976,475.4954338389391,523.044977222833,498.7038182747842,8295,497.8590577793516,497.8014900473251,497.5915760629364,7.594721956814657,0.516972511069029
1976,523.044977222833,575.3494749451164,548.5742001022627,2490,549.0599307576101,548.9384130252611,547.3507336692301,11.585475396678756,0.4610713876552528
1976,575.3494749451164,632.8844224396281,603.431620112489,6462,598.6939142268069,598.639709475199,597.1098912755238,8.126580441873958,0.4442909419288752
1976,632.8844224396281,696.1728646835909,663.774782123738,2768,653.4470369422563,653.3081748408122,646.8690488818173,13.609077639627326,0.4007426526582517
1976,696.1728646835909,765.7901511519501,730.1522603361118,7510,735.5650454724381,735.2831304678875,746.3873640944046,20.12458911301739,0.38208872744917005
1976,765.7901511519501,842.3691662671453,803.1674863697232,2578,798.4671359439119,798.3439765925262,796.1465217006983,14.103753145715084,0.3314778248768423
1976,842.3691662671453,926.6060828938597,883.4842350066955,3766,882.7693403035759,882.4757801242944,895.6648369132855,22.62384396288744,0.3141043352854361
1976,926.6060828938597,1019.2666911832459,971.8326585073651,7041,989.6034269026836,989.4738713062854,995.1831521258728,15.806780722800722,0.2887247535161436
1976,1019.2666911832459,1121.1933603015705,1069.0159243581018,2038,1072.7371208307948,1072.3741091188094,1094.7014673384601,27.837889660083857,0.24127450517902513
1976,1121.1933603015705,1233.3126963317275,1175.9175167939118,1708,1172.3006988274976,1171.9933352875155,1184.2679510297885,26.846025119333977,0.22754014839574896
1976,1233.3126963317275,1356.6439659649004,1293.509268473303,4038,1266.6960042085493,1266.2182415639425,1243.9789401573412,35.17174886787121,0.21602970610633007
1976,1356.6439659649004,1492.3083625613906,1422.8601953206335,1316,1407.4389072213164,1407.1595890287504,1393.2564129762218,28.233064925065204,0.18881707966331282
1976,1492.3083625613906,1641.53919881753,1565.146214852697,5122,1509.154253782428,1508.7428973780375,1492.7747281888091,35.76882250717145,0.1799483782272032
1976,1641.53919881753,1805.6931186992829,1721.6608363379669,2234,1732.0661607403395,1731.5893592675177,1741.5705162202776,40.37715524503057,0.14543052962860628
1976,1805.6931186992829,1986.2624305692113,1893.8269199717638,903,1886.6997394438076,1886.2400987720066,1890.8479890391584,41.72989452376201,0.13037530241867548
1976,1986.2624305692113,2184.888673626133,2083.2096119689404,2814,2012.9043380477046,2012.3631588773037,1990.3663042517455,47.38262581883921,0.1242898636673024
1976,2184.888673626133,2403.377540988746,2291.5305731658345,1245,2281.725955798053,2280.8136466158235,2239.162092283214,64.91553280053036,0.10532593825604669
1976,2403.377540988746,2643.715295087621,2520.6836304824183,2649,2498.0515320095647,2497.7731159428895,2487.9578803146824,37.71653052033329,0.09693571539285786
1976,2643.715295087621,2908.0868245963834,2772.7519935306605,741,2775.823000987065,2774.998779105257,2736.7536683461503,67.8852747962695,0.0790837472285308
1976,2908.0868245963834,3198.8955070560223,3050.027192883727,1707,3002.391488299228,3001.9952605369767,2985.5494563776183,49.397963563010755,0.07409004831959673
1976,3198.8955070560223,3518.7850577616246,3355.0299121720996,1223,3403.2859251425593,3401.621823597331,3483.141032440555,105.6162858824346,0.06258634516500772
1976,3518.7850577616246,3870.6635635377875,3690.53290338931,450,3700.3486014644905,3699.424966861829,3731.936820472023,82.47560747925303,0.054344383268076044
1976,3870.6635635377875,4257.729919891567,4059.5861937282416,1287,4006.571027328888,4005.7491246447094,3980.732608503491,82.13930756364813,0.0513117725946343
1976,4257.729919891567,4683.502911880723,4465.544813101066,535,4471.483462992704,4470.7227235095315,4478.324184566428,82.42893116637647,0.04263850606859092
1976,4683.502911880723,5151.853203068796,4912.099294411172,1273,4957.559986543021,4957.0195976272025,4975.915760629365,72.45144449428284,0.03903306893461018
1976,5151.853203068796,5667.038523375677,5403.30922385229,395,5407.706834454146,5406.304574780949,5473.507336692301,122.83822147229466,0.030454150296184975
1976,5667.038523375677,6233.742375713244,5943.64014623752,670,5959.369119692046,5958.3322608453,5971.098912755237,110.98449730288068,0.02779219203838611
1976,6233.742375713244,6857.116613284569,6538.004160861272,320,6504.616600609917,6503.343112452126,6468.690488818173,129.52797251412719,0.023276971702372848
1976,6857.116613284569,7542.828274613027,7191.8045769474,790,7326.491756106842,7323.253816608131,7463.873640944046,215.71880388288562,0.021120448556814275
1976,7542.828274613027,8297.11110207433,7910.985034642141,226,7944.78048708041,7942.860578249734,7961.465217006982,174.63559312245005,0.01579653204121655
1976,8297.11110207433,9126.822212281764,8702.083538106355,366,8771.315900146792,8768.087249181377,8956.648369132856,237.09462918518327,0.014273487569665805
1976,9126.822212281764,10039.504433509941,9572.291891916992,459,9855.435349268499,9853.2161845605,9951.83152125873,206.4562580127342,0.011806964221933188
1976,10039.504433509941,11043.454876860937,10529.521081108693,185,10597.533247199945,10593.68213234231,10449.423097321664,286.29515876832505,0.00871370133502261
1976,11043.454876860937,12147.80036454703,11582.473189219561,130,11551.473609475825,11548.294197782116,11444.606249447537,272.49395993226744,0.007466961391496559
1976,12147.80036454703,13362.580401001736,12740.72050814152,197,12589.316933103102,12586.712834026632,12439.78940157341,258.89834523771333,0.00659087386361339
1976,13362.580401001736,14698.83844110191,14014.792558955673,93,13835.507020194671,13830.830032073507,13932.56412976222,363.33792845485317,0.005263264302128892
1976,14698.83844110191,16168.722285212103,15416.271814851241,207,15124.144513518495,15120.178841532539,14927.747281888092,351.1424459510185,0.004636524762950932
1976,16168.722285212103,17785.594513733315,16957.898996336367,84,17079.3747227489,17073.40455511988,17415.705162202776,451.5926276040906,0.0032415238531677305
1976,17785.594513733315,19564.153965106645,18653.688895970005,51,18639.956059873854,18631.432625089445,18659.684102360116,569.0279285804306,0.002675436527458605
1976,19564.153965106645,21520.569361617316,20519.057785567005,71,20157.490812966007,20152.03827944059,19903.66304251746,478.113723449577,0.002331740651135207
1976,21520.569361617316,23672.626297779047,22570.96356412371,32,22444.303430947803,22439.899695416603,22391.62092283214,453.6139725182078,0.0018532620782143988
1976,23672.626297779047,26039.888927556953,24828.05992053608,66,25011.440570803497,25006.905451169383,24879.57880314682,480.60257085560863,0.0016376097636585415
1976,26039.888927556953,28643.877820312653,27310.865912589696,26,27079.909614359585,27074.096224326397,27367.5366834615,570.8988609569709,0.0011928268648870857
1976,28643.877820312653,31508.26560234392,30041.952503848664,30,29874.568907525263,29871.96062191289,29855.494563776185,402.5650279768725,0.0010176093593104517
1976,31508.26560234392,34659.092162578316,33046.147754233534,11,32293.693286484573,32286.78860512723,31995.13834084681,705.1067523078641,0.0008154353144143355
1976,34659.092162578316,38125.00137883615,36350.76252965689,25,35912.77633750552,35892.80532718704,35428.52021568107,1229.5268010847294,0.0007413048312857596
1976,38125.00137883615,41937.50151671977,39985.83878262258,19,39778.5181516839,39770.76277951324,39807.32608503492,806.6707880269631,0.000572826460538996
1976,41937.50151671977,46131.25166839175,43984.42266088485,11,44021.474378309744,43999.5019652244,44783.24184566428,1454.8703886786536,0.0004447828987714557
1976,46131.25166839175,50744.37683523093,48382.86492697333,18,49733.08933650323,49732.420181539026,49759.15760629364,264.2265089425694,0.0003706524156428798
1976,50744.37683523093,55818.81451875402,53221.15141967067,4,52072.83403709228,52063.62313860684,52147.348375607704,1129.847052820362,0.00024934798870521
1976,55818.81451875402,61400.69597062943,58543.26656163774,3,58632.874046082674,58612.80026743156,59710.98912755237,1867.3500975117724,0.00022239144938572785
1976,61400.69597062943,67540.76556769238,64397.59321780152,9,65156.852487796736,65136.82183932496,64686.904888181736,1706.5851631077535,0.00020217404489611624
1976,74294.84212446162,81724.32633690779,77921.08779353985,4,77075.6911532087,77037.12439199335,77024.68801666224,2815.185266384115,0.00014152183142728135
1976,81724.32633690779,89896.75897059857,85713.19657289384,3,89566.48369132855,89566.48369132861,89566.48369132855,0.0,0.0001145652921077992
1976,89896.75897059857,98886.43486765843,94284.51623018323,1,93049.62472376911,93049.6247237691,93049.62472376911,,9.434788761818758e-05
1976,98886.43486765843,108775.0783544243,103712.96785320157,3,104536.19452946463,104473.76252962869,105326.70167996995,4407.419915301757,8.760875278831704e-05
1976,119652.58618986674,131617.8448088534,125492.69110237391,2,124895.48559179704,124894.49436958476,124895.48559179704,703.7007553907972,6.739134829870541e-05
1976,144779.62928973878,159257.59221871267,151846.15623387246,1,149277.47281888092,149277.472818881,149277.47281888092,,5.391307863896433e-05
1976,159257.59221871267,175183.35144058394,167030.77185725974,5,173986.37771143817,173985.26717944402,174157.05162202773,694.0903093055349,4.717394380909379e-05
1976,192701.68658464233,211971.8552431066,202107.2339472843,2,200415.95427402103,200411.2077536744,200415.95427402103,1950.658493943356,1.3478269659741082e-05
1977,0.35428520150617615,0.3897137216567938,0.37157745411542265,9,0.35428520150617615,0.3542852015061762,0.35428520150617615,0.0,1.0
1977,2.6217990426975755,2.8839789469673334,2.7497660341052503,2,2.834281612049409,2.8342816120494088,2.834281612049409,0.0,0.9999533567586056
1977,3.489614525830474,3.838575978413522,3.659938591394089,10,3.5428520150617615,3.542852015061761,3.5428520150617615,0.0,0.9999429915938514
1977,5.109144627268399,5.620059089995238,5.358516091660087,3,5.314278022592641,5.314278022592641,5.314278022592641,0.0,0.99989116577008
1977,6.182064998994763,6.80027149889424,6.483804470908707,1,6.377133627111171,6.37713362711117,6.377133627111171,,0.9998756180229484
1977,6.80027149889424,7.4802986487836645,7.132184917999578,16,7.107846855217659,7.107344049162671,7.085704030123523,0.08857130037654404,0.9998704354405713
1977,7.4802986487836645,8.228328513662031,7.845403409799537,3,7.794274433135874,7.794274433135874,7.794274433135874,0.0,0.999787514122537
1977,8.228328513662031,9.051161365028236,8.629943750779491,5,8.78627299735317,8.785111289823027,8.857130037654404,0.15844115879800416,0.9997719663754056
1977,9.051161365028236,9.95627750153106,9.49293812585744,2,9.919985642172932,9.919985642172932,9.919985642172932,0.0,0.9997460534635199
1977,9.95627750153106,10.951905251684167,10.442231938443186,44,10.628556045185285,10.628556045185286,10.628556045185283,1.796893438875007e-15,0.9997356882987655
1977,10.951905251684167,12.047095776852585,11.486455132287505,3,11.573316582535085,11.572103205989533,11.691411649703811,0.20454665645949058,0.999507654674171
1977,12.047095776852585,13.251805354537845,12.635100645516257,5,12.4708390930174,12.470042908717058,12.399982052716165,0.15844115879800416,0.9994921069270396
1977,13.251805354537845,14.57698588999163,13.898610710067883,59,14.159398392399378,14.15909310562907,14.171408060247046,0.09224800912142185,0.9994661940151539
1977,14.57698588999163,16.034684478990794,15.288471781074673,12,15.58854886627175,15.580370641043029,15.942834067777927,0.5233139242237027,0.9991604216549022
1977,16.034684478990794,17.638152926889877,16.817318959182142,1,17.005689672296455,17.00568967229645,17.005689672296455,,0.9990982306663765
1977,17.638152926889877,19.401968219578862,18.499050855100357,186,17.742831462527047,17.742243370165305,17.714260075308808,0.14686375073954425,0.9990930480839993
1977,19.401968219578862,21.342165041536752,20.348955940610395,118,21.182051666322636,21.17920909815735,21.257112090370565,0.3399184733356324,0.9981290877618499
1977,21.342165041536752,23.47638154569043,22.383851534671436,9,22.43806276205782,22.433732864547498,22.319967694889097,0.4686752681878724,0.9975175430413467
1977,23.47638154569043,25.824019700259473,24.62223668813858,56,24.71139280505579,24.709621565946833,24.79996410543233,0.29641626609278765,0.9974708997999523
1977,25.824019700259473,28.406421670285425,27.084460356952444,168,28.20152380798865,28.197086619652445,28.342816120494092,0.49216564349225467,0.9971806751868321
1977,28.406421670285425,31.247063837313966,29.792906392647687,20,30.18509916832621,30.180836377656128,30.114242128024973,0.5217047846929277,0.9963100013474714
1977,31.247063837313966,34.371770221045374,32.77219703191246,72,32.26455647605552,32.255744759549394,31.885668135555854,0.7691677293024564,0.9962063496999285
1977,34.371770221045374,37.80894724314991,36.04941673510371,1119,35.442134327261726,35.44181938894394,35.428520150617615,0.1518367711524188,0.9958332037687739
1977,37.80894724314991,41.5898419674649,39.65435840861408,51,39.48543304629619,39.47655067599236,38.97137216567938,0.851210215498815,0.9900338940887465
1977,41.5898419674649,45.7488261642114,43.6197942494755,406,42.604104416591206,42.601759320662765,42.51422418074113,0.45597865266526993,0.989769582387512
1977,45.7488261642114,50.32370878063254,47.98177367442305,138,47.8772806006426,47.84735859663098,47.82850220333378,1.697847170122368,0.9876654539423904
1977,50.32370878063254,55.3560796586958,52.77995104186536,1114,53.1291049443602,53.128494795727875,53.14278022592642,0.25249941141345034,0.9869502575743442
1977,55.3560796586958,60.891687624565385,58.0579461460519,219,57.32625753686237,57.31201993137397,56.685632240988184,1.295729793271629,0.9811768608062025
1977,60.891687624565385,66.98085638702192,63.86374076065709,279,63.752288679632876,63.74913977973501,63.77133627111171,0.6353987854147953,0.9800418752656074
1977,66.98085638702192,73.67894202572413,70.2501148367228,3113,70.8206216489763,70.81959225355679,70.85704030123523,0.37663955444603964,0.9785959347823834
1977,73.67894202572413,81.04683622829654,77.27512632039509,235,77.3653348327338,77.34580819353974,77.94274433135875,1.7320459032526045,0.9624625558423251
1977,81.04683622829654,89.15151985112621,85.00263895243461,1764,87.5857689231479,87.56486126100377,88.57130037654403,1.8891332528662914,0.9612446489836955
1977,89.15151985112621,98.06667183623884,93.50290284767809,213,93.5279665760201,93.502662880703,92.11415239160578,2.182330919211691,0.9521025736704085
1977,98.06667183623884,107.87333901986271,102.8531931324459,4516,105.87228001750061,105.85929470222202,106.28556045185285,1.6260178252578321,0.9509986836240762
1977,107.87333901986271,118.660672921849,113.13851244569048,461,113.69404058747007,113.67770759162485,113.37126448197637,1.9288892755529743,0.9275941416088809
1977,118.660672921849,130.5267402140339,124.45236369025955,1403,124.60107003876978,124.58546093822602,123.99982052716165,1.9746236927208884,0.9252049711330161
1977,130.5267402140339,143.57941423543733,136.8976000592855,4977,141.27814679213813,141.26679306936208,141.71408060247046,1.760274369551905,0.917933808057879
1977,143.57941423543733,157.9373556589811,150.58736006521409,499,151.03625434150067,151.0024207813063,151.2797810431372,3.2006864850469072,0.8921400955668191
1977,157.9373556589811,173.73109122487918,165.6460960717355,2295,164.2259334849291,164.16133208003947,164.03404829735953,4.612342427330815,0.8895539869606227
1977,173.73109122487918,191.1042003473671,182.21070567890905,6821,178.5485224411645,178.52212911192728,177.14260075308806,3.1036176143410272,0.8776599604050707
1977,191.1042003473671,210.21462038210387,200.43177624679998,6071,196.73362117767024,196.71165395527427,196.27400163442158,2.9734067942980933,0.8423095660105517
1977,210.21462038210387,231.23608242031426,220.47495387148,7247,214.86265733745768,214.7953530288136,212.5711209037057,5.475702958783936,0.810846108398893
1977,231.23608242031426,254.35969066234568,242.52244925862803,3796,246.06049889634278,246.01139281622986,247.9996410543233,4.860757529815218,0.7732879339117096
1977,254.35969066234568,279.7956597285803,266.77469418449084,3036,267.6559348330135,267.53017701998687,265.7139011296321,8.194663079876117,0.7536148512080599
1977,279.7956597285803,307.77522570143833,293.45216360293995,9434,288.768238881279,288.6373024464452,283.4281612049409,8.800818229232146,0.737880531111042
1977,307.77522570143833,338.55274827158223,322.797379963234,4992,321.3180834706701,321.22623215641113,318.8566813555585,7.726854196682405,0.6889880489650383
1977,338.55274827158223,372.4080230987405,355.0771179595574,10835,355.6128145889223,355.56210404513064,354.2852015061761,6.017125017698379,0.6631165977383211
1977,372.4080230987405,409.6488254086146,390.5848297555132,8552,391.607274976537,391.56361163815825,391.8394328658308,5.853188970225546,0.6069633176819346
1977,409.6488254086146,450.613707949476,429.64331273106455,9563,426.2089133039883,426.16594400646744,425.1422418074114,6.097680525264516,0.5626418731925744
1977,450.613707949476,495.6750787444237,472.60764400417105,4081,465.23862792220086,465.1465821648039,460.57076195802904,9.339988952856466,0.5130808379199188
1977,495.6750787444237,545.2425866188661,519.8684084045882,10541,522.9295956318066,522.7200589735568,531.4278022592642,14.64230563831687,0.4919307192387823
1977,545.2425866188661,599.7668452807528,571.855249245047,4136,568.0327617129489,567.9408849512813,566.8563224098818,10.258792366831386,0.437301118401277
1977,599.7668452807528,659.743529808828,629.0407741695518,5801,628.1287296015196,627.9091939079043,637.713362711117,16.51464282001006,0.4158659576893975
1977,659.743529808828,725.717882789711,691.9448515865071,10008,704.1020835689357,703.9988358212822,708.5704030123522,11.90922540907795,0.3858017973195684
1977,725.717882789711,798.2896710686822,761.139336745158,3543,764.7363569603041,764.4820736439166,779.4274433135876,19.649716973528474,0.3339345128890824
1977,798.2896710686822,878.1186381755502,837.2532704196736,2997,835.3939841696035,835.1793023572353,846.7416315997609,18.929819862106452,0.31557262352685095
1977,878.1186381755502,965.9305019931054,920.978597461641,6262,901.316658691885,900.9840610582023,885.7130037654404,24.767955204523243,0.30004042414254173
1977,965.9305019931054,1062.523552192416,1013.0764572078052,2360,1003.4763539001567,1003.2705972106164,991.9985642172932,20.45297428893456,0.26758709329684793
1977,1062.523552192416,1168.775907411658,1114.384102928586,8481,1076.181465265524,1075.8642646491594,1062.8556045185285,26.49497668859383,0.2553561988867813
1977,1168.775907411658,1285.6534981528237,1225.8225132214448,4180,1232.9592872298256,1232.6004092681567,1239.9982052716164,29.56489716626359,0.21140271774619857
1977,1285.6534981528237,1414.2188479681063,1348.4047645435892,1595,1346.2968709440893,1345.9940192568556,1346.2837657234693,28.5831302530291,0.1897395234097246
1977,1414.2188479681063,1555.640732764917,1483.2452409979483,5199,1435.2619591444823,1434.854686913909,1417.1408060247045,34.6602530153661,0.1814733045181753
1977,1555.640732764917,1711.2048060414088,1631.5697650977431,2450,1621.5828891314022,1620.9761745990486,1594.2834067777926,44.64993429062454,0.15452905873938866
1977,1711.2048060414088,1882.3252866455496,1794.7267416075176,4416,1781.434484245803,1781.1785433896828,1771.4260075308807,30.503758892570826,0.1418317319153788
1977,1882.3252866455496,2070.557815310105,1974.1994157682695,1380,1974.1877927357823,1973.6127695026355,1948.5686082839688,47.836419646309686,0.11894544813789815
1977,2070.557815310105,2277.613596841116,2171.619357345097,3059,2141.1443310512786,2140.8003916128505,2125.711209037057,38.82130101173879,0.11179348445743545
1977,2277.613596841116,2505.3749565252274,2388.7812930796067,2287,2424.4730878199107,2423.3448994268547,2479.9964105432327,73.3688606028926,0.09593996496574313
1977,2505.3749565252274,2755.9124521777503,2627.6594223875672,947,2626.410475291978,2625.661273949826,2657.139011296321,62.67303296787165,0.0840873990692082
1977,2755.9124521777503,3031.5036973955257,2890.425364626324,2230,2861.8569161481655,2861.1437297010066,2834.281612049409,64.55738409732102,0.07917949355805011
1977,3031.5036973955257,3334.6540671350785,3179.467901088957,1044,3182.9216657327356,3182.2769151665993,3188.566813555585,64.03598626071854,0.06762233485701255
1977,3334.6540671350785,3668.1194738485865,3497.414691197853,2207,3527.3965438719956,3526.9354358839914,3542.8520150617614,56.49614776716831,0.06221171885527121
1977,3668.1194738485865,4034.9314212334457,3847.1561603176383,758,3848.6562313285845,3847.623069676304,3897.1372165679377,88.95475417590102,0.05077375954890803
1977,4034.9314212334457,4438.424563356791,4231.871776349403,1151,4248.801754124833,4248.0054283451245,4251.422418074114,82.2383459464052,0.04684536210703069
1977,4438.424563356791,4882.26701969247,4655.058953984343,627,4639.212150717943,4638.248001271803,4605.70761958029,94.98643140335453,0.040880209790934624
1977,4882.26701969247,5370.493721661717,5120.564849382778,1464,5217.513876931267,5215.263495932695,5314.278022592642,151.70835549948436,0.03763073064046353
1977,5370.493721661717,5907.5430938278905,5632.621334321057,564,5649.097639304008,5647.782523560062,5668.563224098818,121.66173968461709,0.03004343004032049
1977,5907.5430938278905,6498.297403210679,6195.883467753163,751,6228.270627808801,6225.937831271228,6341.705106960552,169.98412085616488,0.027120453579609648
1977,6498.297403210679,7148.127143531748,6815.471814528479,992,6988.328099633339,6986.158928334121,7085.704030123523,172.15091939373085,0.02322833421437234
1977,7148.127143531748,7862.939857884923,7497.018995981328,427,7584.199902797349,7581.459144779105,7617.131832382787,203.4330324712075,0.01808721249624263
1977,7862.939857884923,8649.233843673415,8246.720895579461,337,8251.676602816931,8249.020065908046,8148.559634642052,209.84800123430762,0.01587424982120091
1977,8649.233843673415,9514.157228040758,9071.392985137409,505,8961.378984363739,8959.355290497739,8857.130037654404,192.04223417396076,0.014127719560102408
1977,9514.157228040758,10465.572950844835,9978.53228365115,270,9904.856351901204,9901.330311230757,9919.985642172931,265.4347799955271,0.01151051545964323
1977,10465.572950844835,11512.13024592932,10976.385512016266,509,10783.500485532802,10780.493265608942,10628.556045185283,257.51562516012143,0.010111218217813573
1977,11512.13024592932,12663.343270522251,12074.024063217892,263,12159.500532230686,12155.712091232434,12329.12501241493,302.6733699395558,0.0074732837878458075
1977,12663.343270522251,13929.677597574479,13281.426469539683,154,13225.92208177035,13220.708318443945,13108.552455728519,373.1236020787149,0.006110264622656177
1977,13929.677597574479,15322.645357331929,14609.569116493654,244,14443.09979815783,14438.21153597055,14171.408060247046,379.59288719711293,0.005312146936575557
1977,15322.645357331929,16854.909893065123,16070.526028143022,111,15985.179128754346,15981.39793955354,15942.834067777925,350.4779441135968,0.004047596836551717
1977,16854.909893065123,18540.400882371636,17677.578630957323,147,17701.086450060964,17697.353833777543,17714.260075308808,364.87366212921995,0.0034723301926884126
1977,18540.400882371636,20394.4409706088,19445.336494053056,77,19440.935720893594,19434.805447644387,19485.68608283969,490.24156101547584,0.0027104905832478206
1977,20394.4409706088,22433.885067669682,21389.870143458364,97,21374.435278440476,21370.000598491733,21257.112090370567,439.31480266271035,0.002311431740207511
1977,22433.885067669682,24677.273574436655,23528.857157804203,41,23307.559296843756,23300.909599790142,23028.53809790145,566.1699112965772,0.0018087212496242628
1977,24677.273574436655,27145.00093188032,25881.742873584626,51,25414.058454709702,25402.56751340556,24799.96410543233,777.1265613416588,0.0015962353721612405
1977,27145.00093188032,29859.50102506836,28469.917160943092,36,28630.416974072323,28624.817104803584,28342.81612049409,576.0112155301721,0.0013319236709267493
1977,29859.50102506836,32845.451127575194,31316.908877037404,29,31135.634147236186,31125.3123499812,31177.0977325435,817.2892540734028,0.0011453507053494616
1977,32845.451127575194,36129.996240332715,34448.59976474114,35,35084.964729499916,35077.31235573756,35428.520150617616,737.4287791037465,0.0009950558164122018
1977,36129.996240332715,39742.99586436599,37893.459741215265,19,37740.80913472155,37725.30064714822,37199.946158148494,1114.7310312382192,0.0008136654332120609
1977,39742.99586436599,43717.295450802594,41682.80571533679,20,42112.11047703163,42099.38275491781,42514.224180741134,1056.7640215159893,0.0007151963680462701
1977,43717.295450802594,48089.02499588286,45851.08628687048,12,45357.59911296254,45346.03185385337,45702.79099429672,1068.896492474405,0.0006115447205033325
1977,48089.02499588286,52897.92749547114,50436.19491555753,7,50951.2731937525,50936.57081591555,51371.35421839554,1319.671330425868,0.0005493537319775697
1977,52897.92749547114,58187.72024501827,55479.814407113285,18,54325.77787877793,54308.558535274424,53798.207848712846,1421.2130948752035,0.0005130756553375416
1977,58187.72024501827,64006.4922695201,61027.79584782462,7,60798.883430474896,60779.22563879129,60228.484256049946,1682.2405007188665,0.00041978917254889764
1977,64006.4922695201,70407.1414964721,67130.57543260709,6,65758.81720402779,65745.04771307507,65631.33357901913,1477.5460045903826,0.00038351109590886945
1977,70407.1414964721,77447.85564611934,73843.63297586779,10,73298.06533961279,73264.25293538952,73142.17985095007,2351.8092253233285,0.00035241560164598815
1977,77447.85564611934,85192.64121073128,81227.9962734546,11,80538.68862603129,80503.25084649198,80068.45554039581,2513.632452671427,0.00030058977787451933
1977,85192.64121073128,93711.9053318044,89350.79590080006,6,89292.6250468106,89276.87668155006,88748.44297729712,1841.0213604815303,0.0002435813717259036
1977,93711.9053318044,103083.09586498486,98285.87549088008,4,97966.94392048783,97939.03406975334,98487.7431667019,2686.10183284729,0.00021248587746302227
1977,103083.09586498486,113391.40545148334,108114.46303996808,5,111369.55309346647,111360.96403181,110536.98286992696,1548.8585640948177,0.00019175554795443473
1977,113391.40545148334,124730.5459966317,118925.9093439649,6,118178.088000945,118130.61481495952,116915.17935264265,3690.0621494368816,0.00016584263606870032
1977,124730.5459966317,137203.60059629485,130818.50027836139,3,127424.5774750547,127412.66830423538,127188.38734071724,2135.529788809921,0.00013474714180581902
1977,137203.60059629485,150923.96065592437,143900.35030619754,10,143159.70593869628,143131.70793929155,142980.65019785502,2978.126204835034,0.00011919939467437835
1977,150923.96065592437,166016.35672151682,158290.3853368173,6,158058.43789862204,157988.3327553427,158011.19987175456,5165.845955739171,6.737357090290951e-05
1977,166016.35672151682,182617.99239366854,174119.42387049907,2,179445.4545628782,179430.67749860586,179445.4545628782,3256.727089967758,3.6278076640028193e-05
1977,182617.99239366854,200879.79163303538,191531.366257549,3,187534.96666393592,187520.30388307598,189188.29760429804,2863.653190432862,2.5912911885734425e-05
1977,200879.79163303538,220967.77079633894,210684.50288330388,2,213881.97614927855,213881.48025505562,213881.97614927855,651.3454179935433,1.036516475429377e-05
1978,0.25595089967394596,0.2815459896413406,0.26844356827514526,20,0.255950899673946,0.255950899673946,0.25595089967394596,5.695323946259567e-17,1.0
1978,0.49877589495500324,0.5486534844505037,0.5231205718827935,1,0.5119017993478919,0.5119017993478919,0.5119017993478919,,0.9999072764783606
1978,0.971973115566619,1.0691704271232811,1.0194140037897794,1,1.0238035986957839,1.0238035986957839,1.0238035986957839,,0.9999026403022787
1978,1.1760874698356092,1.2936962168191704,1.2334909445856332,4,1.2797544983697298,1.2797544983697298,1.2797544983697298,0.0,0.9998980041261967
1978,1.4230658385010875,1.5653724223511962,1.4925240429486164,1,1.535705398043676,1.535705398043676,1.535705398043676,,0.9998794594218688
1978,1.8941006310449477,2.083510694149443,1.986549501164609,1,2.0476071973915677,2.0476071973915677,2.0476071973915677,,0.9998748232457869
